ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.2.1,8.695652173913043,12.962962962962962,,,,,,,,,,,,,
1.2.3,11.29032258064516,7.59493670886076,,,,,,,,,,,,,
1.2.5,8.450704225352112,8.433734939759036,,,,,,,,,,,,,
1.2.10,10.76923076923077,4.878048780487805,,,,,,,,,,,,,
1.2.15,8.75,5.319148936170213,,,,,,,,,,,,,
1.5.1,5.172413793103448,5.769230769230769,7.547169811320755,8.695652173913043,12.962962962962962,,,,,,,,,,
1.5.3,3.5294117647058822,3.0927835051546393,5.681818181818182,11.29032258064516,7.59493670886076,,,,,,,,,,
1.5.5,3.4090909090909087,4.0,5.4945054945054945,8.450704225352112,8.433734939759036,,,,,,,,,,
1.5.10,3.571428571428571,3.125,5.813953488372093,10.76923076923077,4.878048780487805,,,,,,,,,,
1.5.15,3.0303030303030303,3.6036036036036037,3.9215686274509802,8.75,5.319148936170213,,,,,,,,,,
1.10.1,13.333333333333334,8.450704225352112,10.869565217391305,10.638297872340425,10.294117647058822,5.172413793103448,5.769230769230769,7.547169811320755,8.695652173913043,12.962962962962962,,,,,
1.10.3,8.433734939759036,8.860759493670885,4.938271604938271,4.3478260869565215,8.333333333333332,3.5294117647058822,3.0927835051546393,5.681818181818182,11.29032258064516,7.59493670886076,,,,,
1.10.5,8.045977011494253,7.954545454545454,4.761904761904762,4.2105263157894735,8.080808080808081,3.4090909090909087,4.0,5.4945054945054945,8.450704225352112,8.433734939759036,,,,,
1.10.10,5.747126436781609,4.819277108433735,5.0,4.395604395604396,6.315789473684211,3.571428571428571,3.125,5.813953488372093,10.76923076923077,4.878048780487805,,,,,
1.10.15,7.142857142857142,7.07070707070707,4.2105263157894735,4.716981132075472,6.363636363636363,3.0303030303030303,3.6036036036036037,3.9215686274509802,8.75,5.319148936170213,,,,,
1.15.1,10.0,16.27906976744186,18.333333333333332,16.0,8.88888888888889,13.333333333333334,8.450704225352112,10.869565217391305,10.638297872340425,10.294117647058822,5.172413793103448,5.769230769230769,7.547169811320755,8.695652173913043,12.962962962962962
1.15.3,8.0,7.142857142857142,6.896551724137931,7.6923076923076925,7.317073170731707,8.433734939759036,8.860759493670885,4.938271604938271,4.3478260869565215,8.333333333333332,3.5294117647058822,3.0927835051546393,5.681818181818182,11.29032258064516,7.59493670886076
1.15.5,6.422018348623854,6.896551724137931,6.593406593406594,7.446808510638298,6.976744186046512,8.045977011494253,7.954545454545454,4.761904761904762,4.2105263157894735,8.080808080808081,3.4090909090909087,4.0,5.4945054945054945,8.450704225352112,8.433734939759036
