ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.2.1,100.0,73.52941176470588,,,,,,,,,,,,,
1.2.3,38.88888888888889,9.25925925925926,,,,,,,,,,,,,
1.2.5,11.11111111111111,9.25925925925926,,,,,,,,,,,,,
1.2.10,36.84210526315789,8.928571428571429,,,,,,,,,,,,,
1.2.15,15.0,8.620689655172415,,,,,,,,,,,,,
1.5.1,8.0,8.823529411764707,18.75,100.0,73.52941176470588,,,,,,,,,,
1.5.3,7.2727272727272725,4.0,6.349206349206349,38.88888888888889,9.25925925925926,,,,,,,,,,
1.5.5,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,9.25925925925926,,,,,,,,,,
1.5.10,7.547169811320755,4.10958904109589,6.557377049180328,36.84210526315789,8.928571428571429,,,,,,,,,,
1.5.15,6.896551724137931,3.8461538461538463,6.0606060606060606,15.0,8.620689655172415,,,,,,,,,,
1.10.1,100.0,5.88235294117647,13.513513513513514,14.705882352941178,10.909090909090908,8.0,8.823529411764707,18.75,100.0,73.52941176470588,,,,,
1.10.3,11.864406779661017,5.454545454545454,5.88235294117647,5.333333333333334,6.329113924050633,7.2727272727272725,4.0,6.349206349206349,38.88888888888889,9.25925925925926,,,,,
1.10.5,11.864406779661017,5.0,5.970149253731343,5.405405405405405,6.41025641025641,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,9.25925925925926,,,,,
1.10.10,8.19672131147541,4.838709677419355,6.0606060606060606,5.47945205479452,6.493506493506493,7.547169811320755,4.10958904109589,6.557377049180328,36.84210526315789,8.928571428571429,,,,,
1.10.15,7.936507936507936,4.6875,5.633802816901409,5.128205128205128,4.878048780487805,6.896551724137931,3.8461538461538463,6.0606060606060606,15.0,8.620689655172415,,,,,
1.15.1,13.20754716981132,84.375,90.0,86.8421052631579,85.71428571428571,100.0,5.88235294117647,13.513513513513514,14.705882352941178,10.909090909090908,8.0,8.823529411764707,18.75,100.0,73.52941176470588
1.15.3,6.329113924050633,5.797101449275362,4.166666666666666,8.0,7.352941176470589,11.864406779661017,5.454545454545454,5.88235294117647,5.333333333333334,6.329113924050633,7.2727272727272725,4.0,6.349206349206349,38.88888888888889,9.25925925925926
1.15.5,4.761904761904762,5.88235294117647,4.166666666666666,10.714285714285714,7.352941176470589,11.864406779661017,5.0,5.970149253731343,5.405405405405405,6.41025641025641,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,9.25925925925926
1.15.10,4.651162790697675,5.970149253731343,4.054054054054054,8.21917808219178,5.714285714285714,8.19672131147541,4.838709677419355,6.0606060606060606,5.47945205479452,6.493506493506493,7.547169811320755,4.10958904109589,6.557377049180328,36.84210526315789,8.928571428571429
1.15.15,4.545454545454546,5.555555555555555,3.9473684210526314,10.0,5.555555555555555,7.936507936507936,4.6875,5.633802816901409,5.128205128205128,4.878048780487805,6.896551724137931,3.8461538461538463,6.0606060606060606,15.0,8.620689655172415
2.2.1,32.0,6.0606060606060606,,,,,,,,,,,,,
2.2.3,88.0,9.67741935483871,,,,,,,,,,,,,
2.2.5,38.46153846153847,5.263157894736842,,,,,,,,,,,,,
2.2.10,62.96296296296296,7.5,,,,,,,,,,,,,
2.2.15,56.666666666666664,6.666666666666667,,,,,,,,,,,,,
2.5.1,8.571428571428571,7.8125,11.76470588235294,32.0,6.0606060606060606,,,,,,,,,,
2.5.3,18.181818181818183,9.67741935483871,7.5,88.0,9.67741935483871,,,,,,,,,,
2.5.5,5.0,5.797101449275362,6.8181818181818175,38.46153846153847,5.263157894736842,,,,,,,,,,
2.5.10,9.523809523809524,8.450704225352112,6.521739130434782,62.96296296296296,7.5,,,,,,,,,,
2.5.15,12.76595744680851,7.894736842105263,5.88235294117647,56.666666666666664,6.666666666666667,,,,,,,,,,
2.10.1,10.869565217391305,9.615384615384617,8.16326530612245,8.0,11.428571428571429,8.571428571428571,7.8125,11.76470588235294,32.0,6.0606060606060606,,,,,
2.10.3,11.363636363636363,12.0,10.638297872340425,8.333333333333332,15.151515151515152,18.181818181818183,9.67741935483871,7.5,88.0,9.67741935483871,,,,,
2.10.5,5.88235294117647,8.771929824561402,7.4074074074074066,5.454545454545454,10.0,5.0,5.797101449275362,6.8181818181818175,38.46153846153847,5.263157894736842,,,,,
2.10.10,5.660377358490567,10.16949152542373,8.928571428571429,5.263157894736842,7.142857142857142,9.523809523809524,8.450704225352112,6.521739130434782,62.96296296296296,7.5,,,,,
2.10.15,6.896551724137931,9.375,6.557377049180328,4.838709677419355,8.51063829787234,12.76595744680851,7.894736842105263,5.88235294117647,56.666666666666664,6.666666666666667,,,,,
2.15.1,7.4074074074074066,4.166666666666666,4.6875,12.727272727272727,8.16326530612245,10.869565217391305,9.615384615384617,8.16326530612245,8.0,11.428571428571429,8.571428571428571,7.8125,11.76470588235294,32.0,6.0606060606060606
2.15.3,9.615384615384617,4.3478260869565215,4.838709677419355,15.09433962264151,8.51063829787234,11.363636363636363,12.0,10.638297872340425,8.333333333333332,15.151515151515152,18.181818181818183,9.67741935483871,7.5,88.0,9.67741935483871
2.15.5,6.779661016949152,3.7735849056603774,4.3478260869565215,8.333333333333332,7.4074074074074066,5.88235294117647,8.771929824561402,7.4074074074074066,5.454545454545454,10.0,5.0,5.797101449275362,6.8181818181818175,38.46153846153847,5.263157894736842
2.15.10,8.19672131147541,3.6363636363636362,4.225352112676056,11.29032258064516,5.357142857142857,5.660377358490567,10.16949152542373,8.928571428571429,5.263157894736842,7.142857142857142,9.523809523809524,8.450704225352112,6.521739130434782,62.96296296296296,7.5
2.15.15,6.0606060606060606,3.3333333333333335,5.263157894736842,10.44776119402985,6.557377049180328,6.896551724137931,9.375,6.557377049180328,4.838709677419355,8.51063829787234,12.76595744680851,7.894736842105263,5.88235294117647,56.666666666666664,6.666666666666667
3.2.1,100.0,34.285714285714285,,,,,,,,,,,,,
3.2.3,100.0,100.0,,,,,,,,,,,,,
3.2.5,40.0,8.51063829787234,,,,,,,,,,,,,
3.2.10,43.333333333333336,16.363636363636363,,,,,,,,,,,,,
3.2.15,28.57142857142857,16.363636363636363,,,,,,,,,,,,,
3.5.1,53.333333333333336,48.484848484848484,14.583333333333334,100.0,34.285714285714285,,,,,,,,,,
3.5.3,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,
3.5.5,10.714285714285714,11.363636363636363,6.779661016949152,40.0,8.51063829787234,,,,,,,,,,
3.5.10,14.516129032258066,14.000000000000002,13.846153846153847,43.333333333333336,16.363636363636363,,,,,,,,,,
3.5.15,12.307692307692308,15.09433962264151,11.76470588235294,28.57142857142857,16.363636363636363,,,,,,,,,,
3.10.1,51.515151515151516,30.0,4.761904761904762,52.94117647058824,48.38709677419355,53.333333333333336,48.484848484848484,14.583333333333334,100.0,34.285714285714285,,,,,
3.10.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,
3.10.5,11.363636363636363,8.064516129032258,3.7735849056603774,11.11111111111111,11.904761904761903,10.714285714285714,11.363636363636363,6.779661016949152,40.0,8.51063829787234,,,,,
3.10.10,16.0,12.857142857142856,8.47457627118644,15.686274509803921,16.666666666666664,14.516129032258066,14.000000000000002,13.846153846153847,43.333333333333336,16.363636363636363,,,,,
3.10.15,15.09433962264151,12.857142857142856,6.451612903225806,14.814814814814813,17.647058823529413,12.307692307692308,15.09433962264151,11.76470588235294,28.57142857142857,16.363636363636363,,,,,
3.15.1,48.38709677419355,53.84615384615385,53.65853658536586,53.70370370370371,51.515151515151516,51.515151515151516,30.0,4.761904761904762,52.94117647058824,48.38709677419355,53.333333333333336,48.484848484848484,14.583333333333334,100.0,34.285714285714285
3.15.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3.15.5,11.904761904761903,12.0,9.615384615384617,9.230769230769232,11.363636363636363,11.363636363636363,8.064516129032258,3.7735849056603774,11.11111111111111,11.904761904761903,10.714285714285714,11.363636363636363,6.779661016949152,40.0,8.51063829787234
3.15.10,16.666666666666664,17.857142857142858,13.793103448275861,9.859154929577464,16.0,16.0,12.857142857142856,8.47457627118644,15.686274509803921,16.666666666666664,14.516129032258066,14.000000000000002,13.846153846153847,43.333333333333336,16.363636363636363
3.15.15,17.647058823529413,16.94915254237288,11.475409836065573,12.162162162162163,15.09433962264151,15.09433962264151,12.857142857142856,6.451612903225806,14.814814814814813,17.647058823529413,12.307692307692308,15.09433962264151,11.76470588235294,28.57142857142857,16.363636363636363
4.2.1,100.0,4.225352112676056,,,,,,,,,,,,,
4.2.3,73.33333333333333,6.0,,,,,,,,,,,,,
4.2.5,73.33333333333333,4.0,,,,,,,,,,,,,
4.2.10,46.93877551020408,3.79746835443038,,,,,,,,,,,,,
4.2.15,47.05882352941176,3.6585365853658534,,,,,,,,,,,,,
4.5.1,3.4090909090909087,8.21917808219178,3.75,100.0,4.225352112676056,,,,,,,,,,
4.5.3,5.970149253731343,10.344827586206897,4.411764705882353,73.33333333333333,6.0,,,,,,,,,,
4.5.5,3.260869565217391,5.194805194805195,3.571428571428571,73.33333333333333,4.0,,,,,,,,,,
4.5.10,3.125,4.938271604938271,3.4090909090909087,46.93877551020408,3.79746835443038,,,,,,,,,,
4.5.15,3.0303030303030303,4.761904761904762,3.296703296703297,47.05882352941176,3.6585365853658534,,,,,,,,,,
4.10.1,6.578947368421052,5.747126436781609,4.651162790697675,6.172839506172839,3.8461538461538463,3.4090909090909087,8.21917808219178,3.75,100.0,4.225352112676056,,,,,
4.10.3,6.944444444444445,6.8493150684931505,12.307692307692308,7.462686567164178,8.771929824561402,5.970149253731343,10.344827586206897,4.411764705882353,73.33333333333333,6.0,,,,,
4.10.5,6.25,5.4945054945054945,4.444444444444445,3.5294117647058822,3.6585365853658534,3.260869565217391,5.194805194805195,3.571428571428571,73.33333333333333,4.0,,,,,
4.10.10,9.523809523809524,5.263157894736842,4.25531914893617,3.3707865168539324,3.488372093023256,3.125,4.938271604938271,3.4090909090909087,46.93877551020408,3.79746835443038,,,,,
4.10.15,13.793103448275861,5.1020408163265305,4.123711340206185,3.260869565217391,3.3707865168539324,3.0303030303030303,4.761904761904762,3.296703296703297,47.05882352941176,3.6585365853658534,,,,,
4.15.1,4.49438202247191,4.938271604938271,4.0,3.4482758620689653,4.761904761904762,6.578947368421052,5.747126436781609,4.651162790697675,6.172839506172839,3.8461538461538463,3.4090909090909087,8.21917808219178,3.75,100.0,4.225352112676056
4.15.3,9.090909090909092,8.333333333333332,6.779661016949152,5.555555555555555,6.8493150684931505,6.944444444444445,6.8493150684931505,12.307692307692308,7.462686567164178,8.771929824561402,5.970149253731343,10.344827586206897,4.411764705882353,73.33333333333333,6.0
4.15.5,4.301075268817205,3.5294117647058822,3.79746835443038,3.296703296703297,4.545454545454546,6.25,5.4945054945054945,4.444444444444445,3.5294117647058822,3.6585365853658534,3.260869565217391,5.194805194805195,3.571428571428571,73.33333333333333,4.0
4.15.10,4.123711340206185,3.3707865168539324,3.614457831325301,3.1578947368421053,4.3478260869565215,9.523809523809524,5.263157894736842,4.25531914893617,3.3707865168539324,3.488372093023256,3.125,4.938271604938271,3.4090909090909087,46.93877551020408,3.79746835443038
4.15.15,4.0,3.260869565217391,3.488372093023256,3.061224489795918,4.2105263157894735,13.793103448275861,5.1020408163265305,4.123711340206185,3.260869565217391,3.3707865168539324,3.0303030303030303,4.761904761904762,3.296703296703297,47.05882352941176,3.6585365853658534
5.2.1,100.0,100.0,,,,,,,,,,,,,
5.2.3,21.21212121212121,100.0,,,,,,,,,,,,,
5.2.5,3.79746835443038,26.47058823529412,,,,,,,,,,,,,
5.2.10,3.5294117647058822,17.647058823529413,,,,,,,,,,,,,
5.2.15,3.296703296703297,30.0,,,,,,,,,,,,,
5.5.1,94.44444444444444,95.34883720930233,96.66666666666667,100.0,100.0,,,,,,,,,,
5.5.3,10.204081632653061,15.384615384615385,6.666666666666667,21.21212121212121,100.0,,,,,,,,,,
5.5.5,8.47457627118644,2.8169014084507045,8.333333333333332,3.79746835443038,26.47058823529412,,,,,,,,,,
5.5.10,7.6923076923076925,2.5974025974025974,11.666666666666666,3.5294117647058822,17.647058823529413,,,,,,,,,,
5.5.15,7.042253521126761,2.4096385542168677,11.666666666666666,3.296703296703297,30.0,,,,,,,,,,
5.10.1,94.87179487179486,29.411764705882355,100.0,90.9090909090909,91.30434782608695,94.44444444444444,95.34883720930233,96.66666666666667,100.0,100.0,,,,,
5.10.3,21.73913043478261,7.547169811320755,100.0,11.538461538461538,18.181818181818183,10.204081632653061,15.384615384615385,6.666666666666667,21.21212121212121,100.0,,,,,
5.10.5,8.928571428571429,4.166666666666666,8.88888888888889,4.054054054054054,5.454545454545454,8.47457627118644,2.8169014084507045,8.333333333333332,3.79746835443038,26.47058823529412,,,,,
5.10.10,6.451612903225806,3.8461538461538463,7.8431372549019605,3.75,4.918032786885246,7.6923076923076925,2.5974025974025974,11.666666666666666,3.5294117647058822,17.647058823529413,,,,,
5.10.15,5.88235294117647,3.571428571428571,7.017543859649122,3.488372093023256,4.477611940298507,7.042253521126761,2.4096385542168677,11.666666666666666,3.296703296703297,30.0,,,,,
