ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.2.1,1.935483870967742,9.25925925925926,,,,,,,,,,,,,
1.2.3,11.11111111111111,9.25925925925926,,,,,,,,,,,,,
1.2.5,5.084745762711865,9.25925925925926,,,,,,,,,,,,,
1.2.10,11.11111111111111,4.597701149425287,,,,,,,,,,,,,
1.2.15,11.11111111111111,3.225806451612903,,,,,,,,,,,,,
1.5.1,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,9.25925925925926,,,,,,,,,,
1.5.3,7.4074074074074066,2.4390243902439024,6.451612903225806,11.11111111111111,9.25925925925926,,,,,,,,,,
1.5.5,2.7210884353741496,1.9607843137254901,6.451612903225806,11.11111111111111,2.484472049689441,,,,,,,,,,
1.5.10,7.4074074074074066,5.333333333333334,6.451612903225806,11.11111111111111,9.25925925925926,,,,,,,,,,
1.5.15,7.4074074074074066,4.054054054054054,3.508771929824561,11.11111111111111,9.25925925925926,,,,,,,,,,
1.10.1,11.864406779661017,3.2520325203252036,5.797101449275362,2.4539877300613497,3.8834951456310676,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,3.6231884057971016,,,,,
1.10.3,11.864406779661017,5.0,5.970149253731343,5.405405405405405,4.123711340206185,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,5.555555555555555,,,,,
1.10.5,11.864406779661017,2.013422818791946,3.389830508474576,5.405405405405405,6.41025641025641,7.4074074074074066,2.7777777777777777,3.389830508474576,3.7593984962406015,9.25925925925926,,,,,
1.10.10,3.125,2.5423728813559325,5.970149253731343,5.405405405405405,2.684563758389262,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,2.857142857142857,,,,,
1.10.15,2.8368794326241136,2.803738317757009,5.970149253731343,5.405405405405405,6.41025641025641,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,9.25925925925926,,,,,
1.15.1,4.761904761904762,5.88235294117647,4.166666666666666,10.714285714285714,2.9850746268656714,11.864406779661017,5.0,5.970149253731343,2.4691358024691357,6.41025641025641,7.4074074074074066,1.7341040462427744,6.451612903225806,11.11111111111111,3.7735849056603774
1.15.3,4.761904761904762,5.88235294117647,4.166666666666666,10.714285714285714,1.639344262295082,2.366863905325444,2.2222222222222223,2.072538860103627,2.2857142857142856,2.73972602739726,7.6923076923076925,4.054054054054054,6.451612903225806,11.11111111111111,9.25925925925926
1.15.5,4.761904761904762,5.88235294117647,4.166666666666666,10.714285714285714,7.352941176470589,11.864406779661017,5.0,5.970149253731343,2.4096385542168677,2.2598870056497176,7.4074074074074066,4.054054054054054,6.451612903225806,11.11111111111111,9.25925925925926
1.15.10,3.10077519379845,5.88235294117647,4.166666666666666,10.714285714285714,7.352941176470589,4.464285714285714,5.0,5.970149253731343,5.434782608695652,6.41025641025641,6.0606060606060606,4.054054054054054,6.451612903225806,11.11111111111111,9.25925925925926
1.15.15,4.761904761904762,5.88235294117647,4.166666666666666,8.823529411764707,3.669724770642202,3.7037037037037033,6.0606060606060606,5.970149253731343,5.194805194805195,100.0,7.4074074074074066,4.054054054054054,3.0534351145038165,3.9473684210526314,3.205128205128205
2.2.1,1.3157894736842104,3.225806451612903,,,,,,,,,,,,,
2.2.3,1.8181818181818181,3.225806451612903,,,,,,,,,,,,,
2.2.5,2.564102564102564,3.225806451612903,,,,,,,,,,,,,
2.2.10,2.564102564102564,3.225806451612903,,,,,,,,,,,,,
2.2.15,2.564102564102564,3.225806451612903,,,,,,,,,,,,,
2.5.1,3.4482758620689653,2.197802197802198,3.488372093023256,2.4096385542168677,1.3888888888888888,,,,,,,,,,
2.5.3,3.4482758620689653,2.197802197802198,3.061224489795918,100.0,3.225806451612903,,,,,,,,,,
2.5.5,3.4482758620689653,2.197802197802198,1.6042780748663104,1.2195121951219512,3.225806451612903,,,,,,,,,,
2.5.10,3.4482758620689653,2.197802197802198,1.8404907975460123,2.564102564102564,4.477611940298507,,,,,,,,,,
2.5.15,3.4482758620689653,1.9801980198019802,3.488372093023256,2.564102564102564,3.225806451612903,,,,,,,,,,
2.10.1,2.2058823529411766,6.666666666666667,3.4482758620689653,2.5316455696202533,1.6129032258064515,3.4482758620689653,2.197802197802198,3.488372093023256,2.564102564102564,3.225806451612903,,,,,
2.10.3,3.4482758620689653,6.666666666666667,3.4482758620689653,2.5316455696202533,2.941176470588235,3.4482758620689653,1.1111111111111112,3.488372093023256,0.8583690987124464,1.7543859649122806,,,,,
2.10.5,3.4482758620689653,6.666666666666667,1.2875536480686696,1.2658227848101267,1.809954751131222,3.4482758620689653,2.197802197802198,3.488372093023256,1.3986013986013985,3.225806451612903,,,,,
2.10.10,1.9607843137254901,6.666666666666667,1.89873417721519,2.5316455696202533,1.3513513513513513,3.4482758620689653,1.0526315789473684,3.488372093023256,2.564102564102564,2.0408163265306123,,,,,
2.10.15,3.4482758620689653,3.125,3.4482758620689653,2.5316455696202533,3.225806451612903,1.6483516483516485,2.197802197802198,1.7857142857142856,1.2658227848101267,3.225806451612903,,,,,
2.15.1,1.7045454545454544,3.4482758620689653,1.8181818181818181,2.2058823529411766,3.2520325203252036,3.4482758620689653,6.666666666666667,3.4482758620689653,1.7857142857142856,2.5,1.6483516483516485,2.197802197802198,3.488372093023256,100.0,3.225806451612903
